,tweet_id,cluster_id
3020,1436407412806852608,0
4841,1437262241410260992,0
1960,1437117111730589696,0
3334,1435365001154514944,0
3456,1436335869632339968,0
3225,1436279488023777280,0
3929,1436670125055299584,0
1464,1435345451675422720,0
2423,1436827975929024512,0
2062,1435941930207174656,0
2557,1436871704228339712,0
4430,1436029931465715712,0
4986,1435972753132195840,0
2012,1436369150335766528,0
4150,1437055364898467840,0
2719,1435501967485325312,0
422,1435622524579192832,0
93,1436732704142336000,0
3863,1444063368915132416,0
2243,1444049471004987392,0
3589,1436833570908147712,0
381,1435440598488600576,0
2052,1435344488919093248,0
1024,1437274381894443008,0
3335,1436899067758583808,0
2737,1436926225222668288,0
3052,1437091636568371200,0
3360,1435418654473138176,0
1850,1435437367251415040,0
230,1435796841879248896,0
3174,1435358535873966080,0
1119,1444277061342879744,0
4465,1436013744853770240,0
1330,1436594579457859584,0
1496,1435070397179912192,0
4641,1436362991516241920,0
2008,1437070118211698688,0
4653,1435120310869762048,0
114,1435305936453767168,0
4167,1436383990429229056,0
3363,1435647727979859968,0
2057,1444142248254480384,0
4483,1435791349618548736,0
2751,1435069918861529088,0
4441,1435378054562557952,0
4051,1435632733859028992,0
1682,1435657178690564096,0
946,1435346393200214016,0
990,1437194620006543360,0
781,1436337130389839872,0
4640,1435389832503734272,0
642,1435798890993930240,0
3029,1435336306662518784,0
2786,1436713859163869184,0
1252,1435398538188500992,0
918,1444060862575259648,0
1116,1436113899313680384,0
98,1436027842178035712,0
2139,1436092514449170432,0
1514,1436079158904463360,0
4508,1435298624909549568,0
2962,1436318582175117312,0
2900,1437087349544996864,0
4071,1435975893541851136,0
183,1436351786948911104,0
1025,1444160224445804544,0
1896,1436654725101936640,0
3892,1435436141826695168,0
4593,1436814048436293632,0
3432,1436144064248827904,0
2947,1437048331897905152,0
856,1435025866812280832,0
475,1435094372035485696,0
4688,1444283800071114752,0
703,1444091772590772224,0
1734,1444074491240488960,0
4187,1435033347554676736,0
2443,1435378872950870016,0
4689,1436862241459130368,0
3770,1435118866590355456,0
3074,1435295033658384384,0
187,1435547402837106688,0
4583,1437251927230881792,0
500,1435802192393408512,0
2213,1436525302398717952,0
814,1435949975855378432,0
3035,1435346053558153216,0
1673,1436465803780661248,0
2558,1436709236289982464,0
1102,1437281106240450560,0
4581,1435286041280253952,0
585,1435301693353336832,0
4234,1436071180532961280,0
145,1436698585169530880,0
2035,1437260654264659968,0
415,1435390264441556992,0
2957,1436850718208634880,0
2466,1436502313317937152,0
3960,1444063923054026752,0
1324,1435421809692839936,0
1869,1436044200655691776,0
4914,1436364127077900288,0
407,1435430555374522368,0
3550,1436321549620031488,0
2263,1437220672216895488,0
2913,1436809541363060736,0
54,1435745436606795776,0
2316,1437194665086889984,0
4724,1444449325979951104,0
4406,1435362912294559744,0
909,1444068970252877824,0
3393,1436671395031887872,0
1143,1437110714150313984,0
778,1435572594774847488,0
1309,1435615054490181632,0
1986,1435372180339138560,0
2566,1437157669618466816,0
2354,1435343645453037568,0
4312,1435267039699034112,0
3559,1437118620925038592,0
3613,1435803729513566208,0
753,1444432931540410368,0
852,1436080813641281536,0
4946,1435392398603997184,0
3687,1435161329929625600,0
3264,1435251894168006656,0
4114,1435921683832000512,0
1146,1435399594893090816,0
2830,1436123074697519104,0
966,1436484654362726400,0
1437,1437204331212812288,0
4620,1435345472546349056,0
4015,1435405275817709568,0
10,1435435477092425728,0
1754,1437089826831048704,0
1553,1435440096958984192,0
3416,1436879157988823040,0
2415,1435978907493228544,0
452,1437092637606023168,0
2765,1435116831660982272,0
4042,1435230926682923008,0
2750,1436033907951128576,0
515,1435392306761375744,0
2320,1444045734412697600,0
4953,1435807953408430080,0
4995,1436688481242255360,0
545,1436293587730378752,0
851,1437214026510094336,0
1842,1444079203838726144,0
1204,1435977966459232256,0
1849,1436745225540620288,0
4602,1436880971375255552,0
2455,1435026531626233856,0
3209,1435435333836058624,0
2767,1435235508226072576,0
3782,1435810515088035840,0
1582,1436304376994410496,0
2764,1444355564516134912,0
3593,1437152579851591680,0
737,1437028823728472064,0
704,1435995135964237824,0
40,1436474975297359872,0
1257,1435263584817360896,0
247,1436332554848768000,0
3501,1435455512376655872,0
1637,1435120152983572480,0
4348,1435497797843828736,0
1577,1435390189589962752,0
2628,1437046895340367872,0
2059,1437160790738542592,0
3457,1444383888223133696,0
2740,1436557440699543552,0
2550,1436449531982458880,0
444,1436497792344723456,0
4961,1436084214529724416,0
2689,1436150634865119232,0
2670,1435434545726304256,0
3819,1435074390274809856,0
2747,1435806480511475712,0
4990,1436433597259522048,0
58,1435119226780585984,0
3735,1436466801148403712,0
2385,1444438858012188672,0
4872,1435116923696652288,0
3591,1437147457520013312,0
2599,1436300761483390976,0
2610,1435059603713183744,0
831,1435304870219759616,0
1339,1435293610690420736,0
4699,1436847129633427456,0
3281,1435682523347030016,0
4293,1444404190739042304,0
3071,1435627872249688064,0
4069,1444058818221072384,0
1566,1436672395843153920,0
301,1435389143207526400,0
1868,1435937303768281088,0
4803,1436073828661202944,0
1261,1435087102060937216,0
2129,1435271027660054528,0
4280,1435118176283635712,0
1735,1437186864906072064,0
2603,1435675112758448128,0
1847,1436844607845896192,0
3406,1436691631080607744,0
1230,1444524152812101632,0
4169,1436087984206528512,0
3806,1436799848494292992,0
416,1436703155459436544,0
1818,1436092497504178176,0
4966,1435566388907843584,0
4847,1435937330704097280,0
1126,1436804608941248512,0
1660,1435021056956375040,0
2166,1437190710688636928,0
1460,1437244531947212800,0
2692,1436474162940350464,0
1368,1436468809192415232,0
2974,1435349837633970176,0
2009,1435436811904589824,0
4891,1435782800913936384,0
4885,1435437141438390272,0
4008,1435314603488124928,0
3990,1437119766213300224,0
2439,1444083331084214272,0
626,1435986715513171968,0
4219,1436119322611621888,0
4681,1436158866870394880,0
4957,1435640358776590336,0
2649,1435433628931137536,0
766,1435025518898843648,0
4451,1444473273954209792,0
1212,1437290223075987456,0
4851,1435025664231542784,0
2068,1435346516051378176,0
3436,1435553991413350400,0
3555,1435343719922819072,0
1113,1435755058197680128,0
4649,1435431983014977536,0
672,1436828841381609472,0
2578,1436778553622806528,0
3896,1435118791927771136,0
1026,1435672918260862976,0
3835,1435348893458386944,0
3421,1444093178353750016,0
4133,1435299846089498624,0
490,1435391694388744192,0
3558,1435391010788491264,0
2282,1435762788878757888,0
4778,1435447884086919168,0
1401,1435388481560252416,0
4383,1435029451688058880,0
1362,1435300452715966464,0
2014,1436735967810002944,0
2054,1435391651346882560,0
1289,1436928384249044992,0
4334,1435113659395624960,0
710,1435070629913538560,0
4983,1436422273808932864,0
3493,1437149012923142144,0
1452,1435622425576845312,0
611,1436755759224721408,0
522,1435378024703275008,0
1250,1444434651360153600,0
1914,1435343447033008128,0
2569,1435069850112647168,0
2544,1435031924863643648,0
4595,1436263507444604928,0
897,1435074431274082304,0
2176,1435345436928249856,0
1484,1444441504693510144,0
4566,1437187257325207552,0
124,1436410115188531200,0
4817,1436062565700886528,0
2089,1436016999449104384,0
917,1437065523238481920,0
2777,1435344060349304832,0
2495,1437110348797161472,0
179,1436868508021936128,0
1733,1435254402852524032,0
2640,1436149311268696064,0
910,1435071417440165888,0
3548,1435809621676019712,0
901,1435633420068081664,0
1165,1436021891320401920,0
1325,1444332183620132864,0
4865,1435210682450993152,0
2884,1436825533648670720,0
821,1444311515637723136,0
1695,1436496513883152384,0
4127,1435601957348155392,0
2573,1436025717561700352,0
3433,1435383381143998464,0
2746,1436050882676891648,0
3123,1436006063933886464,0
34,1435116086190608384,0
2722,1436105029824430080,0
4419,1435375720897949696,0
4250,1436077489072263168,0
2514,1435117326706294784,0
3665,1435727858446573568,0
3429,1436893969636593664,0
257,1435119176880988160,0
4707,1436745409037221888,0
393,1435117189552656384,0
2769,1435346616966332416,0
2317,1435926846785433600,0
4786,1436755833015226368,0
790,1435366098543824896,0
1198,1435781938871250944,0
1425,1436753181850181632,0
308,1436524777032794112,0
756,1444459434860847104,0
2881,1437071322480250880,0
3520,1436233685385322496,0
1621,1436811315696259072,0
1968,1444489572012986368,0
2322,1444346797388967936,0
4467,1437239712704512000,0
1729,1437095788383932416,0
921,1437276012648312832,0
2755,1435117647335759872,0
1238,1435074389746372608,0
1559,1435259714154139648,0
2742,1436734585568743424,0
1079,1435955912741687296,0
3204,1437112620889350144,0
3799,1437053978626428928,0
1562,1437200098769920000,0
4869,1435363524663029760,0
2416,1435441975726051328,0
1657,1436846581861568512,0
771,1435211049502973952,0
4423,1435324664692228096,0
3597,1436880197089890304,0
1872,1435071543277756416,0
3655,1444131890022260736,0
3190,1444272208973639680,0
1741,1436217295039303680,0
1900,1436354422754402304,0
4694,1436003141854633984,0
847,1435489373819219968,0
2368,1435752171904114688,0
117,1435430309445705728,0
1856,1435075336321048576,0
860,1437105839450607616,0
3273,1436741812404817920,0
4678,1435614024859885568,0
804,1437120523381661696,0
3605,1436151988006367232,0
3479,1436327147099074560,0
4919,1435910821067034624,0
1182,1435983652303814656,0
1798,1436006620048379904,0
4701,1444512387978117120,0
3141,1435569720175079424,0
4850,1435998393558568960,0
4952,1437121895573434368,0
3140,1435346953693507584,0
4945,1437158895173128192,0
2819,1435650094775275520,0
1060,1436787895025737728,0
1322,1435393551580504064,0
900,1436808555852615680,0
1531,1435210874353029120,0
659,1437088404815204352,0
4203,1435813142269935616,0
1001,1444063400645038080,0
1769,1435979386067558400,0
2961,1435346639414349824,0
808,1435294489409695744,0
828,1437081691085066240,0
2858,1444423116202074112,0
4049,1435119013110112256,0
4270,1436784185792942080,0
1982,1444336656123940864,0
2302,1436116101981745152,0
3760,1435300858653286400,0
4016,1437132930426540032,0
101,1436864560800149504,0
443,1435414794186760192,0
3039,1437174496587390976,0
304,1444201305078222848,0
268,1436435540908314624,0
3766,1437203225984348160,0
1764,1435074762057846784,0
494,1444381547105243136,0
1636,1435700175838892032,0
4048,1436039924327796736,0
3372,1435452086347608064,0
3267,1437191537113411584,0
4520,1444480697071247360,0
4993,1444272148357521408,0
2928,1436680498311467008,0
4246,1435398440259817472,0
902,1435300329235566592,0
3087,1436113003934593024,0
2821,1436688316674547712,0
4085,1435397644348792832,0
553,1435804012020916224,0
1341,1436765463858536448,0
2366,1436790499273281536,0
920,1436160338890838016,0
875,1435755696260358144,0
4381,1435346453812101120,0
213,1435428047470178304,0
634,1435344582586347520,0
2949,1436791812874719232,0
3256,1437136977988628480,0
3595,1437165440657149952,0
3882,1436898089353334784,0
3809,1435947018426503168,0
332,1435655900220600320,0
4664,1435793955061473280,0
2911,1444337706385948672,0
2770,1435116658113253376,0
84,1435389719853113344,0
4254,1435306990209798144,0
1551,1435429324392390656,0
4526,1435329377634594816,0
1934,1435407095592071168,0
143,1436827833356128256,0
4561,1435343887879573504,0
4432,1435165516327526400,0
1428,1437161936383262720,0
2389,1437053386520735744,0
1478,1436568116520263680,0
298,1435294074257518592,0
1281,1435437787629633536,0
3948,1435699766860685312,0
2179,1444308533940572160,0
1747,1435163405426515968,0
3397,1435820745112817664,0
907,1444131305390755840,0
3470,1444096092178681856,0
868,1436457450375454720,0
1683,1444452310697062400,0
3065,1436115329843929088,0
1430,1435028160735764480,0
337,1435028338729422848,0
2714,1435070435062919168,0
1510,1437255145482510336,0
2782,1435119338961481728,0
3464,1436329864458641408,0
2196,1435388754404036608,0
2588,1435432903308103680,0
1571,1436059360036274176,0
4024,1444251492324712448,0
32,1435388593594327040,0
1927,1435100851966824448,0
3452,1435716902656086016,0
3977,1435074775437750272,0
1713,1435028761846685696,0
4683,1435390540846182400,0
1589,1435209903157792768,0
4794,1444417313684471808,0
2148,1435256528966193152,0
809,1435075304834404352,0
4741,1435072022116278272,0
2133,1436049293891211264,0
4490,1435388702306574336,0
4027,1436767291761438720,0
1161,1435275618053070848,0
1524,1436049139452809216,0
3040,1436336657314295808,0
4578,1435415633177550848,0
1483,1437107924501942272,0
4337,1436068096448532480,0
1534,1435401737196744704,0
1112,1436508295884386304,0
2677,1437186631140847616,0
1236,1437002494014595072,0
4870,1436248462367117312,0
2369,1436247213940805632,0
1854,1435434287596281856,0
4118,1435026352344862720,0
3109,1435389026488438784,0
1385,1435433804722749440,0
508,1435656378857709568,0
3426,1435071975219736576,0
3861,1436501721237311488,0
3045,1444310398992322560,0
2667,1435413903333367808,0
4795,1435072477177253888,0
3427,1435346920130682880,0
2081,1435993086119792640,0
4372,1436885993857093632,0
3385,1435073803051220992,0
1665,1437292859019956224,0
628,1437115639395758080,0
1961,1436780437922254848,0
903,1436860387954249728,0
2715,1444352329415806976,0
1802,1436806022790893568,0
746,1436694252524908544,0
2149,1436840205974220800,0
1526,1435657037434736640,0
86,1437124057506455552,0
440,1436732748715028480,0
4227,1435591101310803968,0
2217,1436905004988764160,0
344,1437023502285086720,0
2074,1435283204571795456,0
1200,1435345625873326080,0
1067,1437182791456800768,0
1197,1435273631689584640,0
288,1436718045901242368,0
353,1435346369141673984,0
3230,1435433660258398208,0
1253,1437100543894302720,0
2220,1435344727818309632,0
1338,1444407225968119808,0
1945,1436332235460841472,0
2738,1444135704519450624,0
2053,1437135567725252608,0
115,1436190161939963904,0
4562,1435075257732378624,0
2085,1444088537129918464,0
2206,1435435399271362560,0
2633,1436363914808381440,0
339,1435763229784002560,0
4750,1444152092034207744,0
2784,1437061012281253888,0
4030,1435435363749830656,0
3889,1435322300333797376,0
1703,1444107239099408384,0
2411,1437192714286665728,0
3219,1436170276593676288,0
255,1444401390089089024,0
204,1436356510070751232,0
1326,1436050731732197376,0
3502,1436796763462045696,0
3689,1436134133584089088,0
608,1444253974232764416,0
2010,1435421389721423872,0
1730,1444348278502567936,0
4322,1436464154374807552,0
1788,1437069428919873536,0
1985,1435435118915641344,0
547,1435172281760694272,0
1124,1435433453051383808,0
1132,1435375568506302464,0
518,1435392285278154752,0
1674,1435300373741330432,0
4029,1436068250715099136,0
4887,1435629857472397312,0
1714,1436685118249312256,0
417,1436379016810975232,0
4066,1435074250864537600,0
3582,1437224853568958464,0
721,1435433887488954368,0
36,1435607079230783488,0
3396,1435464127783256064,0
2454,1436390898607218688,0
2521,1435345029657251840,0
4036,1437193066025209856,0
4311,1436064047699529728,0
732,1436717711812345856,0
916,1444368343310512128,0
3261,1435042398808289280,0
3903,1435389648373694464,0
3171,1436876061149700096,0
922,1444381227516039168,0
1426,1437051879670886400,0
410,1435415704866631680,0
3404,1437058471468404736,0
4814,1436013441127432192,0
67,1436046944497983488,0
3262,1436693973083508736,0
3992,1436836914892525568,0
2116,1435433243843731456,0
586,1444452458030305280,0
2002,1435639016968310784,0
3600,1435210209505468416,0
4615,1437177538439225344,0
2702,1435645641334611968,0
4164,1435242436838690816,0
2414,1437158249736937472,0
3252,1437065496491405312,0
4214,1437185366285500416,0
2850,1435340937627115520,0
2000,1435961561282224128,0
3712,1435460590043021312,0
4418,1435394562982400000,0
914,1435433446462173184,0
3936,1437268531750572032,0
1075,1435579314330800128,0
366,1436087827880677376,0
2978,1444337225236467712,0
676,1436340698211573760,0
4756,1437227455098589184,0
4843,1435209450714017792,0
2185,1436069815106539520,0
678,1435300895659593728,0
3666,1435115214068981760,0
874,1435073802757672960,0
3246,1435657383448129536,0
177,1435586398103420928,0
1482,1435391985209184256,0
2205,1435437146458963968,0
3175,1435073939848450048,0
3279,1435390256317177856,0
1731,1435434381166977024,0
470,1437244031571046400,0
1661,1435392047440072704,0
4514,1435757853109886976,0
1966,1437141861358088192,0
2286,1435388879293591552,0
2398,1435760395365584896,0
4577,1436904025320996864,0
3147,1436650622724493312,0
1378,1435389087284973568,0
2817,1435933682934718464,0
4654,1444433712544894976,0
4174,1435246817919262720,0
2921,1435113596946690048,0
4309,1444404709847093248,0
2131,1435743074781745152,0
3280,1435801880513458176,0
4437,1435299575330451456,0
1013,1436493003351330816,0
379,1436455473872609280,0
4134,1437176484003827712,0
4210,1435718794610106368,0
1832,1435041533074497536,0
3627,1436084180648185856,0
3991,1435979091321180160,0
3358,1436007102053593088,0
936,1436118749913010176,0
2210,1435372899553132544,0
1467,1435710443784478720,0
4339,1444133601893916672,0
2198,1435112518075260928,0
4476,1436104372178595840,0
1984,1435331210444685312,0
4146,1436772317300940800,0
3216,1437088686244569088,0
267,1435602601660321792,0
4554,1435776689888534528,0
2515,1437152091655610368,0
4826,1437108670689595392,0
105,1435165149560774656,0
3122,1435016387005755392,0
1096,1435393038533156864,0
136,1435590906279862272,0
1023,1435685126504124416,0
3795,1436868698736844800,0
3761,1437034014586585088,0
2624,1435774718200668160,0
200,1435073611077988352,0
4474,1435768011013623808,0
4639,1435300952224026624,0
1635,1435435986553552896,0
261,1436335001184919552,0
3088,1436527274333986816,0
1501,1437069754800427008,0
1142,1435626089167130624,0
575,1435162629761273856,0
458,1436408648624971776,0
4878,1444330177568415744,0
4564,1444461107649957888,0
154,1435435231281094656,0
92,1436477689691529216,0
3469,1436073756183650304,0
2789,1435070495188307968,0
4815,1435415436649185280,0
2890,1435776519822102528,0
3583,1436800843869786112,0
4951,1435027232653824000,0
1630,1435576765661986816,0
1796,1435988551376777216,0
4450,1435995188233658368,0
730,1437125183207313408,0
46,1435433622593544192,0
4548,1435418315317551104,0
4165,1437146229192941568,0
3617,1436701014762139648,0
3610,1435437599452237824,0
2077,1444433742244818944,0
3178,1444193190144266240,0
1258,1435570108814987264,0
184,1435935964099194880,0
4845,1435722717530148864,0
4880,1437149814542815232,0
1450,1435385904789655552,0
542,1436806362172989440,0
3765,1435024917502824448,0
727,1436150536559075328,0
3301,1444314636963229696,0
1998,1444493493112557568,0
935,1435345806970720256,0
1129,1435026888334979072,0
3717,1435959027096334336,0
4931,1435270437412425728,0
4317,1435986150875930624,0
446,1436834848161902592,0
2130,1436083891484471296,0
3956,1435061304658735104,0
4140,1437249398409474048,0
3698,1436156387000729600,0
1148,1436429686117179392,0
229,1436302637981474816,0
3522,1436035891290574848,0
3934,1436361768826294272,0
2508,1436035486661988352,0
4876,1435027032195444736,0
838,1437155092302553088,0
78,1435609277746618368,0
2114,1436330181283700736,0
1631,1435391020389240832,0
2445,1435385053337559040,0
2433,1435437014279725056,0
4883,1435070660598980608,0
2511,1435269062729338880,0
582,1437114914515128320,0
2168,1435392057678368768,0
3928,1436154495931670528,0
3049,1436945819043762176,0
3513,1435673804894838784,0
3619,1435251287264841728,0
2099,1435590725035565056,0
980,1444308738886750208,0
2862,1435654437721317376,0
4900,1435434140653035520,0
3506,1436468490618249216,0
4780,1437173157325115392,0
1345,1444056592564039680,0
4226,1436145006537019392,0
4109,1435536548720791552,0
1650,1435897437080670208,0
4235,1435795615489867776,0
127,1437114297595875328,0
517,1437098849559007232,0
4637,1435833691943620608,0
1147,1435247191380140032,0
430,1436777972355280896,0
250,1444448442953216000,0
1671,1436114666388959232,0
4987,1444314334444797952,0
2674,1444051154845978624,0
1989,1435811646140735488,0
477,1437160912683782144,0
2395,1435583981664231424,0
23,1437217716352471040,0
3575,1436023175809277952,0
502,1436466989975969792,0
4808,1436578246976589824,0
1962,1435024791317135360,0
1506,1435693554479865856,0
4926,1435617346916397056,0
1815,1435786603180482560,0
3194,1436884167720116224,0
2120,1436317033491279872,0
4090,1435338535326846976,0
2491,1437190691206086656,0
571,1436452810430763008,0
1010,1435274960747040768,0
4743,1436675984095330304,0
1410,1435816197921062912,0
2067,1435771989281624064,0
2984,1435299556359655424,0
647,1435027039803691008,0
1498,1435994434882129920,0
2083,1444486398015311872,0
4855,1436408347331289088,0
4149,1436420616014471168,0
4478,1435119242244804608,0
3387,1437194615233339392,0
668,1437185363789889536,0
1181,1435807970705776640,0
3013,1437053565118337024,0
3260,1435354104273018880,0
1038,1435964732377161728,0
4276,1435028791982792704,0
2332,1435075247833853952,0
3718,1435437039588052992,0
1991,1435273914599366656,0
3659,1435627670365261824,0
532,1444428805003792384,0
1333,1435928245103300608,0
2489,1435207780261060608,0
1950,1436347703437537280,0
1583,1436535580272304128,0
4608,1444107720181825536,0
2536,1435118583370092544,0
3524,1435161403455950848,0
3805,1435961299725209600,0
597,1436814593406521344,0
738,1435119556331282432,0
89,1436003857981661184,0
1595,1437023199796019200,0
3324,1435345681280081920,0
3800,1436833678538203136,0
484,1435028643777073152,0
1639,1435800023648854016,0
1300,1435437761163669504,0
2377,1435442244618756096,0
4091,1435025215684288512,0
4158,1435945993758035968,0
1918,1435085056515641344,0
3880,1437173806045536256,0
2490,1435071900925923328,0
1087,1436531521305907200,0
1447,1436296623999627264,0
748,1435432948958851072,0
2104,1435299409206685696,0
342,1435072709256433664,0
2503,1444055558781341696,0
1913,1435596032914726912,0
4711,1437071892670713856,0
3250,1435072877641011200,0
4898,1437215143063134208,0
3027,1435434637971570688,0
314,1436401747010985984,0
1267,1435271106756235264,0
3390,1435028036026617856,0
4773,1436790587538214912,0
4922,1435985837196460032,0
123,1444268907875942400,0
2906,1435347108945596416,0
4668,1435027510069276672,0
4101,1437226409597018112,0
1743,1444308140929863680,0
3968,1435396954050203648,0
4484,1436779567881101312,0
2846,1435830050746740736,0
1480,1435807660201455616,0
1440,1435392084094210048,0
3160,1435345459996942336,0
2901,1435777676560715776,0
1946,1444065536812388352,0
763,1444312050835066880,0
661,1435563474734788608,0
807,1435976756062720000,0
3527,1435694972121100288,0
1372,1436783323737624576,0
361,1435344948166021120,0
2861,1435747405132075008,0
869,1435675587184578560,0
1616,1435024956107247616,0
3528,1435165880258813952,0
3317,1435654451822534656,0
4757,1436851459899985920,0
4932,1444152559120302080,0
3474,1436427034323001344,0
2145,1436666748019826688,0
928,1436113779859746816,0
445,1437032071084527616,0
2201,1435069941019971584,0
3779,1435790950975086592,0
3989,1435706259316125696,0
2073,1437151251616174080,0
3401,1435389122445811712,0
520,1435209194706198528,0
1074,1437042631419301888,0
2482,1436763122044375040,0
4567,1436109503632715776,0
1294,1435344072890273792,0
2061,1436074028389765120,0
161,1435299284547739648,0
3587,1435026398637346816,0
2018,1436685321803083776,0
4350,1436104164774342656,0
4357,1435832103636246528,0
4404,1435437558956060672,0
864,1435025065754644480,0
4772,1444044939147587584,0
4377,1435938599007100928,0
615,1435288398693085184,0
2339,1435211232479490048,0
2545,1436419140936417280,0
1210,1435732935840251904,0
4045,1444266508771807232,0
1554,1435117863296249856,0
560,1435813244153761792,0
4693,1444113657147781120,0
2006,1436164009003294720,0
4661,1435080770809442304,0
3814,1435781602701938688,0
2712,1435075276900274176,0
3211,1435388753946681344,0
565,1435772228512231424,0
4230,1435025143345160192,0
4910,1435788556388159488,0
4884,1437070306259111936,0
324,1444131616524283904,0
1715,1436059360405381120,0
1666,1435707216363991040,0
3369,1444116058927939584,0
2646,1436906169424039936,0
3244,1436810492387942400,0
3239,1435750901382328320,0
2382,1436070249300996096,0
3705,1436468291032293376,0
4019,1437219798606352384,0
893,1435112534202372096,0
3294,1435574396366819328,0
1000,1437060398537134080,0
1144,1444379417686462464,0
1974,1436051947665174528,0
2330,1437183962200350720,0
1597,1435783083433811968,0
1175,1435240212838461440,0
3328,1444440472303423488,0
2618,1435069932140699648,0
1366,1437126575485554688,0
4263,1435726632644485120,0
2440,1435951207898562560,0
4353,1444115480558534656,0
1064,1435026892822810624,0
4971,1436432302775672832,0
1071,1444394886908858368,0
1077,1436833196667285504,0
4854,1437151414321651712,0
2631,1435436474518867968,0
4495,1435120237079416832,0
3625,1436802475940630528,0
2507,1435187897502769152,0
4682,1435393135069343744,0
4935,1435026407445442560,0
2895,1435935010331181056,0
1489,1435308003117441024,0
153,1435982765816700928,0
4469,1444076159562551296,0
963,1436901714704191488,0
3497,1436752206817021952,0
3742,1436405588251009024,0
3539,1444373468993163264,0
1529,1435027997392834560,0
2754,1444451075994570752,0
566,1435029991578902528,0
1349,1435074739060424704,0
1701,1435113816329756672,0
1646,1435433798586544128,0
411,1435071245800804352,0
2697,1436850808361037824,0
4391,1444085949600763904,0
2756,1435340217582489600,0
1183,1435390889367584768,0
653,1435580757116850176,0
1556,1436918134880055296,0
3514,1436879978977767424,0
2030,1436425543541534720,0
1177,1435973105332236288,0
3616,1435435640053772288,0
4538,1435431105528803328,0
2298,1435072375956123648,0
3117,1435434749343014912,0
2798,1435344744507449344,0
2669,1436109329300664320,0
2758,1435119097197510656,0
1412,1436711844949987328,0
1827,1437219906777460736,0
1548,1435705327345930240,0
140,1435385963258200064,0
120,1435972826217975808,0
3355,1436158098100690944,0
2092,1435027918552436736,0
1883,1435070030463574016,0
2111,1435391774743310336,0
4999,1437256230867816448,0
3069,1436330844835172352,0
3751,1435609625794129920,0
3394,1436273696776364032,0
3637,1436103149685719040,0
2301,1435071992558985216,0
2251,1435388827800047616,0
4355,1436486800290287616,0
2936,1435667256965541888,0
4193,1444066736995774464,0
2553,1437136814024835072,0
3337,1435773093524426752,0
2011,1436083323793719296,0
109,1444445441190469632,0
4244,1435389339035394048,0
