,tweet_id,cluster_id
1552,1436336102810476544,0
1784,1435114504287830016,0
3418,1435638570857992192,0
413,1435999382919434240,0
1775,1435298592055603200,0
2017,1436128925537685504,0
4032,1436545145143537664,0
4769,1435300104232181760,0
535,1435347070924304384,0
2724,1435435371563823104,0
583,1435210798197092352,0
4456,1435671960776806400,0
719,1435346468634775552,0
2125,1435029915188006912,0
1185,1436012438193905664,0
4798,1435391968151015424,0
722,1435721733525458944,0
320,1435270932780695552,0
2993,1435346951248261120,0
1677,1437071434690433024,0
1451,1435392183817973760,0
3964,1436333755824852992,0
3245,1437213065670447104,0
2972,1435300145550135296,0
854,1435400764646645760,0
3036,1435298640780746752,0
1080,1435390952718405632,0
3058,1436823036611661824,0
537,1435071070374187008,0
4978,1435026976163733504,0
3739,1437073303282278400,0
1145,1435072265327194112,0
224,1444431155747557376,0
1935,1437184757763383296,0
740,1437168907035553792,0
4298,1435071317414453248,0
1515,1436752925620154368,0
3815,1435390835198242816,0
4728,1435709618592825344,0
4253,1437098447006576640,0
367,1444270166058024960,0
4431,1435074493941227520,0
4001,1436328665235836928,0
1017,1435401334329647104,0
4332,1436825221433069568,0
2150,1435343328342679552,0
879,1436059735082557440,0
4584,1435701572814753792,0
4771,1435437512600788992,0
2024,1435257664418820096,0
1899,1435072037408681984,0
2711,1435072093402587136,0
239,1435392311014432768,0
1942,1436436591292080128,0
3329,1436516021108609024,0
1938,1435391152836972544,0
403,1436696405775732736,0
776,1435393166274928640,0
3812,1435163167970136064,0
3606,1436307258187657216,0
1272,1435344351694032896,0
486,1444094334123511808,0
3444,1435158946797416448,0
91,1435390604826001408,0
99,1436271597430714368,0
4545,1435299666049093632,0
4528,1435407796858671104,0
743,1436148661885493248,0
1712,1435070830694866944,0
812,1436452883751448576,0
4770,1435073726907928576,0
3018,1435353182058659840,0
4616,1435392415272144896,0
122,1436014693030768640,0
478,1435118576030011392,0
1860,1437084142299136000,0
3829,1435159900322213888,0
3827,1435433437817679872,0
90,1436694620562411520,0
1859,1437123163196903424,0
3741,1435394642443440128,0
317,1435344564672421888,0
1967,1435029918396649472,0
3938,1435029697717358592,0
194,1436269243293749248,0
613,1436907788152754176,0
3762,1435390674950524928,0
984,1435074897814900736,0
3693,1435345115468414976,0
2918,1435665229174685696,0
3881,1444122947338260480,0
3379,1435210003024162816,0
1999,1436038297357271040,0
1438,1436390276105392128,0
657,1437180118959599616,0
2390,1436228634306650112,0
970,1435675167632539648,0
4137,1436065762356125696,0
3304,1435299206885953536,0
3888,1435425584918798336,0
4549,1435644275484618752,0
1675,1435389112287125504,0
4382,1435392047649890304,0
4373,1435433195663659008,0
3001,1436727066460835840,0
4028,1435301352134123520,0
1487,1436876487047749632,0
760,1435390066130661376,0
835,1436036915413794816,0
2583,1435417260022288384,0
2280,1436808090951749632,0
1898,1435120406080344064,0
2102,1435518126779740160,0
1427,1435160520407982080,0
1034,1435744377767354368,0
3237,1436783544714543104,0
3288,1436842292262973440,0
2214,1435346341404844032,0
4524,1436315819571621888,0
969,1435073180775981056,0
3965,1435256502424674304,0
825,1435074079086809088,0
1572,1437161403266252800,0
2335,1435840317509472256,0
2207,1435389223843078144,0
497,1435346775716548608,0
4569,1435210693263990784,0
256,1436778937577877504,0
4805,1435208303051673600,0
3753,1435300357282861056,0
4155,1435391750659616768,0
1697,1437114557303074816,0
2551,1436293001832243200,0
3646,1435765610819067904,0
316,1435352469274509312,0
3551,1436108654743367680,0
2025,1437143426517151744,0
1782,1436018710280552448,0
1019,1444381507863392256,0
71,1435250930354728960,0
3472,1435357084854390784,0
3362,1435678887510482944,0
2835,1435636423395266560,0
472,1444377042057928704,0
2843,1435028254230974464,0
4636,1435435921495805952,0
4196,1435075317522120704,0
3561,1435029406544695296,0
649,1435433975519092736,0
2193,1435315255853428736,0
4867,1435353626369724416,0
3921,1437154421176250368,0
3726,1435734638866178048,0
4892,1435345283303542784,0
2087,1436331279881015296,0
3129,1435048999569010688,0
4335,1435968962609573888,0
4586,1436329698884300800,0
3047,1435391805084864512,0
3143,1437131276813799424,0
2760,1444430323434074112,0
2364,1436482700785995776,0
3601,1436492008919601152,0
4873,1436956610748878848,0
960,1437119423089938432,0
1374,1436666079082856448,0
768,1435298814248771584,0
2434,1435112702494613504,0
235,1435028439963156480,0
3031,1435256398544257024,0
1011,1444395326383738880,0
1717,1437217403553910784,0
3734,1437117134157623296,0
210,1444473214504247296,0
3120,1435029729845862400,0
3034,1435437432615342080,0
4103,1435074128839692288,0
4622,1444334119232679936,0
4176,1436084569288105984,0
4098,1436356346320932864,0
4206,1435389365199515648,0
3652,1435401002765664256,0
1632,1436119491381915648,0
849,1435291880732827648,0
1809,1435073602081132544,0
128,1436060560152535040,0
3722,1436414317524623360,0
1190,1435821017574821888,0
365,1437196991516356608,0
2492,1435432319179968512,0
4291,1435425745824886784,0
3043,1444382375820111872,0
3771,1435343529455329280,0
465,1435740877733961728,0
4294,1435781670884495360,0
3794,1435029212927303680,0
4399,1436868181897920512,0
1745,1444341012701327360,0
4768,1436557842023174144,0
772,1437196984184672256,0
1398,1435701517202468864,0
4424,1436361435530108928,0
2859,1435999107508805632,0
4777,1435071318022524928,0
1422,1435726679339642880,0
106,1436676730056425472,0
3084,1435942731176677376,0
2424,1435115838260928512,0
4142,1437122818450329600,0
1364,1435163899104415744,0
2216,1444381541447110656,0
3498,1436940371217551360,0
2183,1437113107130683392,0
3679,1436771881252753408,0
3683,1435346989722574848,0
2188,1435298713568694272,0
2388,1436117582013206528,0
2828,1435001460203339776,0
1906,1435664248328409088,0
2811,1435209988377563136,0
4199,1435028649900654592,0
540,1437093646046793728,0
830,1436845816925282304,0
2450,1435300664092024832,0
3114,1435209972162314240,0
4452,1435680982657548288,0
232,1444327648050749440,0
370,1435585931378036736,0
2209,1444332485668659200,0
4305,1435195450655715328,0
3678,1437151214068805632,0
2258,1436138075139280896,0
2963,1435248435205218304,0
4272,1435256488205893632,0
3350,1435068646200643584,0
4760,1435159746856865792,0
2253,1437196324190003200,0
2391,1436804260495298560,0
629,1436167751580651520,0
325,1436900446019506176,0
834,1435800608582209536,0
2792,1436813340676820992,0
1225,1436775219692249088,0
3910,1437144739078447104,0
3730,1436096214303391744,0
2601,1435692329504059392,0
4829,1435118885871788032,0
4376,1435984193649999872,0
2106,1436476215058210816,0
169,1436007760051818496,0
3251,1435723068266225664,0
4405,1436438511859773440,0
872,1436412450870530048,0
2306,1437095935457349632,0
2197,1435640734925918208,0
3100,1436492418086580224,0
113,1435973178627555328,0
3699,1435389022667485184,0
4662,1435070803398336512,0
2469,1435436998555144192,0
1696,1435115606412496896,0
2537,1435435925706723328,0
1711,1435388760234106880,0
2943,1444082519503216640,0
2964,1436718335283154944,0
3345,1435095722291044352,0
2720,1435025421050032128,0
2995,1435389081526099968,0
2325,1437195741504708608,0
744,1437114396510199808,0
1139,1436497143167082496,0
1672,1435549434604134400,0
245,1435392039856734208,0
4120,1436702839036944384,0
2741,1444489605882028032,0
4660,1435027540889030656,0
639,1435443460107030528,0
18,1435070564272689152,0
3758,1435300617636007936,0
4719,1435723476401283072,0
759,1435163910936662016,0
172,1436403351026114560,0
4053,1436211366222876672,0
17,1435074449670279168,0
4446,1435435252110004224,0
1423,1436088852083625984,0
2698,1437174539377651712,0
7,1436111295636549632,0
1975,1437148783666769920,0
4868,1435083848799358976,0
3837,1444307190307819520,0
4435,1435201569784532992,0
3386,1435346678060621824,0
150,1435388504956182528,0
4690,1435654778059739136,0
4702,1436799959471382528,0
3480,1435027190488485888,0
2349,1436354651230703616,0
1544,1436085423227510784,0
1093,1436092720947269632,0
3651,1436528675164327936,0
4930,1444434898144612352,0
1040,1435115291378393088,0
4218,1435030016446943232,0
1439,1436554013726679040,0
3336,1435320219128549376,0
4605,1444339945267728384,0
4947,1435071779953840128,0
4972,1435210653766021120,0
1256,1437139720438493184,0
700,1435420533437382656,0
4918,1435608864611733504,0
837,1444419491610472448,0
4888,1436863113668726784,0
359,1444261156802211840,0
4828,1435345562413543424,0
3874,1436087513836408832,0
466,1435372110424199168,0
4005,1444093428476821504,0
694,1437174234925580288,0
1094,1444309790671450112,0
3053,1435437535929507840,0
2260,1435411399409291264,0
3224,1437239271912579072,0
723,1435474159191080960,0
4938,1436976013204934656,0
895,1436323819384410112,0
4154,1435388277859696640,0
1211,1435105436047450112,0
1594,1437229408092295168,0
4522,1435826019060129792,0
1130,1437059586675122176,0
4215,1435300586350682112,0
360,1444427624558772224,0
1976,1436346462636498944,0
4714,1435668705728516096,0
2005,1435210708665372672,0
4789,1436164334649024512,0
2876,1444068454806458368,0
1395,1435300935559962624,0
3640,1435344310904496128,0
202,1436095836287610880,0
2171,1435388520718286848,0
201,1435001559314833408,0
2112,1435614701820465152,0
4521,1435414323724234752,0
4177,1435553648608694272,0
388,1437198354707009536,0
3716,1436767519184986112,0
1137,1435437465628729344,0
62,1435346766375755776,0
3236,1435402799131631616,0
1018,1435026169137704960,0
2686,1435390696320495616,0
3339,1444054998334201856,0
4491,1435392145699971072,0
2169,1435346845841203200,0
4680,1435298468285779968,0
75,1437198679325257728,0
2976,1436242852837830656,0
2575,1435159579877380096,0
2026,1435345128625934336,0
4533,1435287542404829184,0
4060,1435437353942888448,0
3349,1437255685243346944,0
2378,1444289605566615552,0
3019,1437173588373671936,0
1443,1437228898832498688,0
3680,1435435486961672192,0
4369,1436118994625327104,0
4754,1435026372246786048,0
4949,1435579977244844032,0
3641,1435299045115777024,0
1172,1435436521075535872,0
863,1437035985104146432,0
2869,1435344948912693248,0
4737,1435905036803006464,0
1852,1435963757134376960,0
4857,1437075121613807616,0
4360,1436982741741019136,0
1973,1444286740555091968,0
1254,1436503209913339904,0
1022,1437106380050092032,0
2745,1437171322073886720,0
2625,1435391241848504320,0
4056,1436834080474243072,0
4429,1435107335639379968,0
2656,1435673801136742400,0
3125,1444050698581196800,0
312,1444048024292954112,0
186,1435412038935879680,0
1992,1444075097552216064,0
390,1435948380451135488,0
482,1444385936599666688,0
1840,1435400067574292480,0
126,1435437603386363904,0
4717,1435997956386217984,0
2374,1444280450168537088,0
3177,1435075068242141184,0
625,1436419303511924736,0
4304,1435550966636552192,0
3877,1435301011145609216,0
4704,1435027446361853952,0
469,1435075277856575488,0
387,1435119308573528064,0
3094,1435298603417935872,0
3310,1435346184655212544,0
3557,1435456181863059456,0
4716,1435689394929766400,0
2768,1435389673455734784,0
1192,1436279135693910016,0
3581,1435434131198971904,0
19,1436377869677219840,0
1964,1435985285171617792,0
4132,1435434467771011072,0
2965,1437121689473671168,0
135,1435433658521894912,0
2766,1435026578795282432,0
4669,1444267365538140160,0
3183,1444498834193719296,0
606,1436717070218059776,0
1086,1437122067317600256,0
1870,1436736014308024320,0
2075,1436467310357880832,0
3821,1435392692456919040,0
1920,1435159346443395072,0
947,1444192647866900480,0
2678,1437002991572242432,0
2642,1436073545663197184,0
4461,1435234572283826176,0
3846,1436708690715873280,0
2033,1435211224929685504,0
979,1436294671668588544,0
2803,1435026720181063680,0
1517,1435091835626659840,0
2663,1437266708465586176,0
1131,1435028352147103744,0
4438,1435951125270777856,0
1770,1435026637775687680,0
3249,1435029488254038016,0
1875,1435972520323190784,0
1088,1436871599613956096,0
1205,1435440981571260416,0
4420,1437075005699940352,0
1431,1435161204280860672,0
782,1435300621033279488,0
338,1435029721910218752,0
2730,1435299784173236224,0
4977,1437055975127752704,0
385,1435161810060128256,0
1607,1444335985995644928,0
241,1444073339547488256,0
2351,1435159266302758912,0
4159,1435027057461710848,0
2600,1435119525721165824,0
3376,1435075213012705280,0
2276,1435953011835109376,0
4018,1435160223644205056,0
190,1435432426147180544,0
270,1435256441795973120,0
175,1435028967271116800,0
663,1435687777069326336,0
4408,1435692787870097408,0
2889,1444079633876586496,0
4849,1435912716384882688,0
4222,1435973960957677568,0
574,1435424628189679616,0
805,1435116131266793472,0
4979,1437119679764570112,0
4928,1436169061075984384,0
2404,1444046366750171136,0
1642,1436796625364602880,0
4007,1435160289746448384,0
2696,1437086317909839872,0
1783,1435074429290176512,0
1303,1435676262811451392,0
757,1437123778455158784,0
726,1435044719520792576,0
616,1435119049483210752,0
2484,1435732365041618944,0
435,1435345340341919744,0
1939,1435432996866306048,0
1355,1435342342022737920,0
986,1435346648708825088,0
3072,1436885369493069824,0
4762,1435119436839620608,0
3291,1435029624417931264,0
3930,1435936076980424704,0
1047,1435211122638934016,0
1508,1435282646230241280,0
4182,1444046397616033792,0
817,1437098159138918400,0
4596,1436518614899871744,0
1557,1436798027394691072,0
52,1435114570633338880,0
4606,1435028818947891200,0
680,1435388558525730816,0
3585,1435118387005300736,0
315,1435161860374876160,0
3253,1436473134841016320,0
4057,1436081903057182720,0
2690,1435159872157282304,0
3724,1435028242973577216,0
1397,1435025829323493376,0
73,1437093994836680704,0
3946,1435343527882342400,0
3009,1435236144967467008,0
3078,1436985845106593792,0
3127,1436116844365107200,0
1293,1444316527528906752,0
4706,1437097569973325824,0
4587,1435161501245984768,0
3193,1435759136151642112,0
4188,1436819220331913216,0
3695,1435436944708620288,0
4790,1437058374558961664,0
3988,1436341761161445376,0
2735,1436096082761732096,0
699,1435409541534003200,0
3389,1435449069896441856,0
3185,1435158568194371584,0
3942,1436870627105906688,0
1767,1435163534460133376,0
3269,1436108132879642624,0
3259,1435024967821770752,0
2944,1436177598657306624,0
2135,1435662615011905536,0
1969,1436394732293222400,0
65,1435209944085647360,0
3847,1435071348116795392,0
31,1444342054017015808,0
1391,1435161334736465920,0
1290,1435029289695600640,0
4675,1435760212200366080,0
2785,1437189278178570240,0
234,1436818979457310720,0
2534,1435165723144380416,0
373,1435548741222633472,0
2852,1435164570184609792,0
4645,1435433327499124736,0
4168,1435347059163471872,0
3895,1435070421162860544,0
4623,1435026860459630592,0
3042,1436879883771187200,0
3277,1436803875097489408,0
4110,1435390193377370112,0
321,1435299327828705280,0
4216,1444441953014362112,0
952,1436111445389873152,0
1727,1436323871888654336,0
2163,1435210094845644800,0
4259,1435003488711299072,0
1874,1437011124176752640,0
4493,1444406839639101440,0
2793,1435343716298993664,0
4573,1435434991492730880,0
794,1435683516403027968,0
2660,1435299871343484928,0
2438,1435344819950428160,0
4488,1444181065745190912,0
584,1435437639939674112,0
1550,1435433262378360832,0
1924,1435343091767169024,0
397,1437051036238336000,0
3567,1436543109719072768,0
1919,1435292310724485120,0
2284,1436835426271117312,0
4119,1435433396818305024,0
3151,1444488921086267392,0
4308,1435165747831980032,0
275,1435211094373638144,0
2525,1435163764328894464,0
223,1437075341323952128,0
2759,1435073533307232256,0
4313,1435733937079427072,0
3596,1436803827693391872,0
4941,1436349836169814016,0
1092,1444327316784652288,0
376,1444444420401684480,0
3005,1444374121006129152,0
4834,1435344138975780864,0
3321,1436137607281451008,0
2359,1436377281467928576,0
3156,1436223626693468160,0
3604,1435160052655173632,0
3749,1435393233463427072,0
3872,1435028613003419648,0
904,1435793207565209600,0
4108,1435433417492123648,0
3576,1435208225159139328,0
1537,1435441079118086144,0
1720,1435251694942699520,0
1301,1444066378617606144,0
4296,1435120543628288000,0
447,1437145872354222080,0
3974,1435704894967668736,0
1249,1437073565346504704,0
2567,1436054837611872256,0
1620,1435346831257608192,0
429,1444094002941267968,0
503,1436795052093751296,0
2778,1436493012704628736,0
832,1444473847827374080,0
816,1435029532239597568,0
3796,1435392313493053440,0
4031,1444346227244638208,0
3483,1435770006734770176,0
2001,1435073467133546496,0
4550,1435026856068231168,0
2706,1435437605399764992,0
1618,1435155975514820608,0
2226,1435027128748216320,0
125,1435026433831747584,0
2934,1435027267994914816,0
954,1435746398717321216,0
3438,1436130402838753280,0
2278,1435762988728922112,0
2935,1435437541805551616,0
4470,1444083617001525248,0
419,1444452465093586944,0
906,1436708086551654400,0
1061,1435601241074241536,0
1413,1437280353933303808,0
4963,1436089579266838528,0
1399,1435344694196817920,0
459,1435345180681330688,0
1876,1435029731439751168,0
3203,1435699461255155712,0
2032,1435165196922851328,0
493,1435072148683431936,0
4131,1437248587050754048,0
104,1435301340109066240,0
689,1435025255601512448,0
3449,1435028237361586176,0
2126,1435388181428457472,0
1444,1435300317650989056,0
2845,1435850234236739584,0
1591,1437065192182063104,0
495,1435656145314713600,0
2657,1436033896404197376,0
4341,1435120504659234816,0
4047,1436162518049640448,0
1453,1436685164923527168,0
1688,1435985714592821248,0
1653,1435624467393400832,0
1076,1435948460054913024,0
2143,1436064219259092992,0
4040,1435114954026147840,0
100,1435163635039588352,0
870,1444048688624672768,0
2727,1437062685984759808,0
3736,1444270941718990848,0
800,1435210948814516224,0
4473,1435392358363828224,0
761,1436511776372400128,0
516,1435114486155911168,0
4412,1435072141070725120,0
1801,1435027755373109248,0
943,1435162799982874624,0
507,1435112670374600704,0
4374,1436150423619051520,0
4181,1435114178843455488,0
68,1435030031978409984,0
731,1435256385734942720,0
4988,1435619548884054016,0
4413,1435388319161008128,0
3801,1435027743008301056,0
878,1436179767863267328,0
1342,1435300280632029184,0
412,1435030043021959168,0
762,1436055995709632512,0
1545,1435028243351019520,0
1576,1435346499551080448,0
2321,1444127400955105280,0
4571,1435159610076405760,0
441,1435301347809796096,0
358,1435392104788791296,0
352,1436899992153649152,0
97,1435029269286170624,0
3922,1436793135825293312,0
3906,1437118342230327296,0
296,1435029821822685184,0
2399,1435158647710134272,0
1278,1435298408118489088,0
4315,1435300531426185216,0
3107,1435165304347369472,0
3332,1437031903958376448,0
4105,1435116916528631808,0
2232,1435029514942390272,0
3391,1435078712618332160,0
1746,1444113725112344576,0
3150,1436772783036502016,0
3290,1436774399613485056,0
4980,1435434877030182912,0
3745,1435160691594260480,0
927,1436102120852254720,0
4967,1435391609881903104,0
3639,1444142509882494976,0
3283,1444404126062833664,0
4796,1435346923855155200,0
2472,1436096085764759552,0
2997,1435345881604182016,0
4527,1436460016328916992,0
1287,1435300606063759360,0
2526,1437114623761784832,0
2518,1435029679535132672,0
701,1435388968774819840,0
3215,1436067388005421056,0
1722,1435434303551324160,0
395,1435343797764775936,0
3442,1437128885620019200,1
783,1444416908082782208,1
3967,1437076982462832640,1
3188,1435421091443449856,1
2822,1436109994039013376,1
4517,1435332450419462144,1
3984,1437148948477747200,1
3900,1444375029370740736,1
2966,1436134738499182592,1
1363,1437068125804040192,1
4151,1435372255278772224,1
3925,1435434565976399872,1
845,1444268077533876224,1
1058,1435263048915226624,1
1063,1444266253342937088,1
3287,1435574665339154432,1
3382,1435578715573035008,1
1206,1444425904223145984,1
3347,1437148745599160320,1
1350,1444414807109689344,1
3822,1444441012924043264,1
3164,1444402530792972288,1
1499,1436855191324741632,1
1057,1444421365407354880,1
182,1444358099041726464,1
4186,1435551511963213824,1
2086,1435321147038576640,1
1787,1435326956531326976,1
4363,1437070619888300032,1
1149,1444368826930503680,1
2022,1435681178254725120,1
45,1437118472392163328,1
3388,1444379244415655936,1
3081,1444400289604378624,1
2402,1435349908203220992,1
4494,1436177416326688768,1
2827,1435728903377666048,1
880,1436019485249572864,1
1778,1444405426792108032,1
4856,1435628957039222784,1
4614,1435295968321277952,1
2530,1437209032742342656,1
2101,1435648900711469056,1
4537,1436126034613706752,1
972,1435307777564499968,1
1497,1436436824902225920,1
2671,1435976561631580160,1
881,1435846912729571328,1
4633,1435400703611113472,1
4574,1444286505904656384,1
2442,1444261098081951744,1
1101,1436051950039093248,1
3628,1436383440971214848,1
3578,1435634248074022912,1
3011,1436441035899645952,1
1878,1435313921313869824,1
1965,1436458512717164544,1
485,1436161126543335424,1
2299,1435269645188182016,1
216,1436110972041695232,1
3860,1435675874221821952,1
3697,1436658110609956864,1
1834,1444102431974043648,1
3272,1436944083709317120,1
2504,1435243562506067968,1
2296,1435934593396494336,1
3621,1444267215440785408,1
3037,1444317472807587840,1
791,1444272500364488704,1
4920,1436320518718767104,1
3331,1435348151330873344,1
1940,1435448892393508864,1
2292,1436460776760516608,1
2456,1437219429415276544,1
2119,1435916743432626176,1
988,1437091215640514560,1
3850,1435450011463127040,1
1359,1436713200570019840,1
4659,1436353467279360000,1
2248,1436064596973002752,1
1952,1435252588149153792,1
1812,1435999417002348544,1
2465,1444288745134608384,1
1908,1436113949045497856,1
1235,1435199267921137664,1
214,1436065601089331200,1
1307,1435063760050393088,1
4800,1436452194027544576,1
1983,1436308443892178944,1
4877,1435396207032012800,1
4673,1444362372383219712,1
4965,1436365334626324480,1
2324,1436339132721139712,1
1030,1437120894183280640,1
2156,1435307238508441600,1
4553,1435128897566388224,1
882,1436117371480072192,1
4010,1435554400945254400,1
3303,1436384483415056384,1
2872,1437237374229127168,1
2878,1435242819724132352,1
3713,1436394335658971136,1
4320,1436034704625504256,1
942,1435013797949935616,1
42,1435552086998016000,1
3263,1437121081182142464,1
635,1435689883385929728,1
4201,1444367982587781120,1
4192,1436795822818086912,1
3073,1434995477985038336,1
1598,1435412316649054208,1
1154,1435201998786383872,1
276,1437134036976250880,1
787,1444050326466797568,1
3518,1435262623474491392,1
1115,1436786646700199936,1
4677,1436761830135840768,1
534,1436877967666335744,1
3400,1435016377878945792,1
4242,1437186674455425024,1
4767,1436327718916956160,1
1105,1436779428508487680,1
3660,1435788971079045120,1
4840,1435389848064512000,1
4613,1444417389345529856,1
4112,1435394803638968320,1
959,1435244527569326080,1
2219,1435926662915502080,1
3607,1444394253497638912,1
3909,1435663954475356160,1
1128,1435276361099210752,1
3170,1436139365646880768,1
1416,1436316406719582208,1
3803,1435988829912059904,1
2435,1444320624088915968,1
3952,1435272522371579904,1
1044,1435434516676481024,1
4260,1444494597179195392,1
3954,1435946737336791040,1
2182,1436762472879378432,1
1897,1436802355761238016,1
3817,1435376286285930496,1
3208,1437101269529862144,1
4862,1444498125998149632,1
1170,1435623343051444224,1
4853,1437026364394254336,1
4170,1435731232936108032,1
2695,1436089720157753344,1
3403,1435959485227356160,1
3207,1435715114783621120,1
4929,1436105153686409216,1
2408,1435597739610550272,1
4882,1437126532783292416,1
3420,1444045734119100416,1
4958,1435383354174713856,1
2797,1435601679324438528,1
2653,1436847261854617600,1
1793,1435443540591620096,1
1813,1435298398731706368,1
2159,1435096930783277056,1
1134,1436295741157384192,1
2097,1435328373035782144,1
107,1435390429709672448,1
2146,1435995231518920704,1
709,1435797606957989888,1
1721,1436356700890673152,1
3067,1435283691161350144,1
3691,1437051688624472064,1
2985,1436821913683234816,1
3298,1444330899580067840,1
2262,1435953195923169280,1
3773,1435995005135491072,1
1237,1435171647196127232,1
1893,1444447452707397632,1
2932,1436860164951453696,1
2641,1436768010107330560,1
432,1436871347263741952,1
633,1435810149583753216,1
2524,1436026175713910784,1
3642,1435426432897912832,1
1963,1435393842002415616,1
641,1435361472243187712,1
185,1435262829951602688,1
1042,1435787303079878656,1
3468,1435619867806375936,1
1490,1437098175945400320,1
3398,1436506109565624320,1
2444,1435414799253389312,1
3318,1436375119363035136,1
476,1435447862255620096,1
1592,1436671876122689536,1
1277,1444262155872833536,1
1118,1444068979430068224,1
362,1435661320397987840,1
4233,1436322438057504768,1
4839,1436136552804098048,1
1344,1444447730152185856,1
2655,1435250778772488192,1
1820,1436312447074381824,1
716,1435582657207939072,1
2909,1435805205359218688,1
3295,1444347295403810816,1
11,1435328655211868160,1
2941,1435267658967097344,1
1785,1436777766398070784,1
1615,1435400677409296384,1
773,1435974267087249408,1
401,1436110807041986560,1
1409,1435357073169059840,1
4895,1436332701695545344,1
3222,1436367225095704576,1
2837,1435346877021573120,1
2552,1436056287826124800,1
228,1435100882321002496,1
3565,1435601937882300416,1
605,1436909208885202944,1
3932,1436088252583264256,1
3032,1444430601986220032,1
684,1444317920574717952,1
1606,1444375849797574656,1
1584,1444459768559570944,1
2283,1435315429749280768,1
1009,1444396262783164416,1
2428,1444359194719752192,1
4274,1435432954394812416,1
1543,1435647486153080832,1
464,1436977914638180352,1
4156,1444125143203205120,1
4079,1435232102224695296,1
1725,1437147316771860480,1
3534,1435344774823923712,1
4648,1436123524582854656,1
1232,1435267297409748992,1
43,1435381832644759552,1
3901,1435555181622611968,1
4950,1437213000461598720,1
2141,1436881909053808640,1
675,1435191815163027456,1
369,1444397563998842880,1
2020,1436430050845466624,1
1901,1436364520314884096,1
3330,1436833026722471936,1
2816,1436634363043762176,1
377,1435739987492982784,1
4359,1444373460252340224,1
4655,1436429224404033536,1
4386,1437129784480477184,1
3231,1436443066592858112,1
1407,1435411271919226880,1
3832,1436107702829207552,1
3653,1436466993679540224,1
1402,1436447308292497408,1
3523,1435625906886877184,1
243,1435949594656055296,1
3411,1436039642344792064,1
2597,1435357732740157440,1
601,1435644243415126016,1
4009,1436793347633524736,1
2658,1435374496081457152,1
4650,1444334531327168512,1
4825,1444446959272615936,1
2300,1436414985803079680,1
2063,1435266130579361792,1
1638,1436283641475256320,1
130,1436861141121179648,1
683,1435305907831943168,1
